posting_id,title,location,description,role_family_label
c3b986657e4e8173,Software Engineer,"Carlsbad, CA 92009 (Bressi Ranch area)+1 location","Click here to learn more about the Software Engineer hiring process (https://www.ezoic.com/software-engineer-hiring-process/) Ezoic offers a dynamic and unique opportunity for self-motivated individuals who desire a fast-paced and flexible work culture. As a company, we value creative solutions from all and empower employees to explore their professional passions. We're currently looking for a Software Engineer to join our dynamic team to work hybrid from our Carlsbad, CA, office. About the role Your contributions will have a meaningful and visible impact on the company on a daily basis. You will be building tools for three distinct audiences: Our publishers, providing tools to control and customize their sites and provide feedback on key performance metrics from the artificial intelligence engine. Our users, creating widgets and features used across thousands of sites to provide advanced functionality, which will be automatically enabled or disabled via the Ezoic engine at a granular level. The Ezoic team, providing access to data and features to allow the team to analyze performance, identify issues, and make changes to manage site performance. Key responsibilities Take basic ideas for features and turn them into finished products. Use Go, Node, or PHP to build new products and features. Utilize appropriate AWS cloud services to deliver high-performance applications. Suggest and implement improvements to existing features. Construct innovative and responsive user interfaces. Write comprehensive unit tests. Test your own features for quality and deploy them when they are ready. Collaborate with senior engineers to design features. What's needed for success Must have at least 2+ years of relevant software engineering work experience. More experienced engineers are encouraged. Compensation increases with experience. B.S. Computer Science or related. Experience with at least one of: Go / Swift / Java / Python / or PHP. Experience with a javascript framework (We use Vue.js), HTML, and CSS. Web application development experience is a plus. A drive to solve problems. Life as an Ezoic Engineer Ezoic is a technology-first company. Our CEO is a developer by trade, and our engineers are given all the tools needed to succeed. Here at Ezoic, our engineers are empowered to make a lot of their own decisions about both design and implementation and we encourage them to come up with new ideas to improve the application. We also aim to keep a balanced approach to work-life integration, based on our philosophy that happy engineers are more productive. We want you to be working on something that you are passionate about and allow engineers to move around to keep things fresh. Ezoic also has a Mentor Program, and we match you with someone more senior than you to go to for technical advice and help set you up for success in your new role. What Ezoic offers Ezoic offers a unique work opportunity, following a modified self-organization model. This means we don't have unnecessary bureaucracy, micromanagement, or emphasis on a hierarchy. Instead, we focus on contributions and results, empowering employees to have the autonomy to decide how to do their jobs best. Ezoic balances diligent work, giving back to our communities, and enjoying personal time. We are committed to supporting humanity and the world around us through paid volunteer time. All employees have unlimited PTO and company-paid holidays, flexible work schedule, comprehensive benefits, retirement savings with company-match, generous parental leave, and wellness perks. Additionally, for those who work onsite at the office, employees can enjoy company-sponsored lunch 3x per week, a dog-friendly environment and fresh air with opportunities to decompress utilizing our fitness room, massage chairs, or lavish game room. We also have various snacks and drinks including a tap for kombucha, cold brew coffee, and local microbrews. More about Ezoic Ezoic is a VC-backed Google Certified Publishing Partner, is an easy-to-use, yet incredibly sophisticated machine learning platform that allows digital publishers to automatically test content, layouts, and ads to enhance user experience and increase digital revenue. The Ezoic Ad Tester solution won the Google Business Innovation Award in 2016. Ezoic is a global company committed to an inclusive environment, employing a diverse workforce that represents the world we live in. Qualified applicants will receive consideration without regard to race, color, religion, sex, national origin, ancestry, age, sexual orientation, gender identity, gender expression, veteran status, physical or mental disability, medical condition, marital status, or other applicable legally protected status or characteristics. Interested? We look forward to receiving your resume. Don't meet every single requirement? Studies have shown that women and people of color are less likely to apply to jobs unless they meet every single qualification. At Ezoic we are dedicated to building a diverse and authentic workplace, so if you're excited about this role and our dynamic company but your past experience doesn't align perfectly with every qualification in the job description, we encourage you to apply anyways. You may be just the right candidate for this or other roles #ZR",other
ac9a1d3e354c48ce,Associate Machine Learning Engineer (Remote),"Remote in Delafield, WI 53018+1 location","We are on a mission to unlock impossible AI for all. Imagine a world in which breakthrough discoveries are commonplace. Here at Synthetaic, we help organizations transcend data-access and data-quality issues, unleashing the full impact of AI in all fields. Simply put, our technology unlocks previously impossible AI that has the power to change the world. That’s all well and good, but despite our high-tech profile, we recognize that none of this is possible without our people. Which is why we’re thrilled to be adding an Associate Machine Learning Engineer to our Technology team. Here’s what you’ll be working on: Writing efficient, reusable, testable, and scalable code for core components of AI projects Understanding and analyzing existing code written to carry out AI-related tasks Collaborating closely with AI/ML Engineers and Data Scientists to scope out and design AI software packages Conducting various experiments, code debugging, and python development with close attention to detail A good Associate Machine Learning Engineer at Synthetaic must have the following skills, knowledge, education and experience: Master’s degree in Computer Science (or related field) or Bachelor's degree in Computer Science, Software Engineering, Data Science, or Electrical Engineering with 1-2 years of experience in AI/ML Strong desire to learn and curiosity towards new technologies Solid Python programming skills Strong analytical and problem-solving skills Deep understanding of one of the following areas: AI, machine learning, or deep learning Familiarity with AI/ML software packages and frameworks (NumPy, Pandas, Scikit-learn, Matplotlib, opencv, PyTorch/Tensorflow), Linux OS environment Familiarity of various neural network architectures (CNN, GAN, transformer, etc.) specifically applied to solve computer vision or image processing problems. Familiarity with cloud technology Permanent eligibility to work in the United States without sponsorship If you want to go above and beyond, bring these skills and characteristics to the table: Ability to work full-time onsite at our office in Delafield, Wisconsin Excellent communication skills (written and verbal) Working knowledge of cloud technology Familiarity with object oriented programming Advanced working knowledge of Pytorch or TensorFlow Familiarity with computer science/software engineering concepts, including common data structures and algorithms Familiarity with docker containers Implemented state-of-the-art models from research papers Solid background in deep learning: layer details, loss functions, accuracy metrics, optimization, etc. Synthetaic is an Equal Opportunity Employer, and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability status, protected veteran status, or any other characteristic protected by law. Synthetaic is committed to working with and providing reasonable accommodations to individuals with disabilities. If you need a reasonable accommodation because of a disability for any part of the employment process, please send an e-mail to careers@synthetaic.com and let us know the nature of your request and your contact information.",ml_engineer
fb7ba96f1226ed2e,Business Analyst,"Dallas, TX 75254 (Far North area)","We are seeking a Business Analyst to join the Hitachi Vantara team. This person will have the opportunity to support various projects ranging from maintenance of applications, to building of new applications, and assisting with application enhancements. Required Skills 5-7 years of experience acting as a business analyst Experience with gathering features, epics, user stories, documentation create and updates Experience in reverse engineering business rules from existing systems to support transformation initiatives. Experience in producing a functional design to support the user stories. Experience with assisting with creating test plan, defect triage and prioritization Experience in performing sanity testing and provide signoff on features to PO to review BS or BA from an accredited University or College Must be legally authorized to work in the United States without the need for employer sponsorship, now or any time in the future. Desired Skills Experience with Agile methodologies and best practices Experience in JIRA, Confluence, Zephyr tools Experience in cross functional remote collaboration tools such as Miro, Klaxoon Experience with functional testing Ability to work in a collaborative environment with a self-starter mentality Our Company Hitachi Vantara is part of the Global Hitachi family. We balance innovation with an open, friendly culture and the backing of a long-established parent company, known for its ethical reputation. We guide customers from what's now to what's next by unlocking the value of their data and applications to solve their digital challenges, achieving outcomes that benefit both business and society. Our people are our biggest asset, they drive our innovation advantage and we strive to offer a flexible and collaborative workplace where they can thrive. Diversity of thought is welcomed and our employee base is represented by several active Employee Resource Group communities. We offer industry leading benefits packages (flexible working, generous pension and private healthcare) and promote a creative and inclusive culture. If driving real change gives you a sense of pride and you are passionate about powering social good, we'd love to hear from you. Our Values We strive to create an inclusive environment for all and are open to considering home working, compressed/flexible hours and flexible arrangements. Get in touch with us to explore how we might be able to accommodate your specific needs. We are proud to say we are an equal opportunity employer and welcome all applicants for employment without attention to race, colour, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status. With Japanese roots going back over 100 years, our culture is founded on the values of our parent company expressed as the Hitachi Spirit: Wa – Harmony, Trust, Respect Makoto – Sincerity, Fairness, Honesty, Integrity Kaitakusha-Seishin – Pioneering Spirit, Challenge",data_analyst
07bfe34453972e3d,Data Engineer,Remote,"W2 ONLY. PLEASE DONT CALL OR APPLY INSTEAD OF YOUR CONSULTANT.... PLEASE DONT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! THIS IS A QUICK CLOSURE Description: Job Title: Data Engineer Location : Los Angeles, CA Duration -Long Term Job Details: Must Have Skills Informatica, Tableau & Health care experience Cloud Detailed Job Description We are looking for a data engineer who has passion for data integration technologies and comes with data warehousing background. Experience in designing and coding ETL and one who wants to be part of a team that is actively delivering projects in Oracle and designing Complex ETL mapping and processes. Lead team in execution of development and delivery of the organization's software products to QA, and ultimately to Production. Experience in ETL such as IICS Informatica. Having Cloud experience is a plus. Job Types: Full-time, Temporary Salary: $84,076.56 - $190,689.44 per year Schedule: 8 hour shift Experience: Informatica: 1 year (Preferred) SQL: 1 year (Preferred) Data warehouse: 1 year (Preferred) Work Location: Remote",data_engineer
b6d64b41dcf7b8f1,Data Scientist,"Remote in Seattle, WA","About PerfectRec PerfectRec is a machine-learning powered decision engine focused on helping people find good, personalized recommendations without exhaustive research. We are starting with electronics, then other products such as cars and clothing, but ultimately we'll expand into other, more complicated decisions such as where to live or work. (Since you're reading this, our non-ML based recommendation is that you really consider working here.) We are starting with smartphones, laptops and other consumer electronics since there is an immediate and growing need for reliable recommendations for these products. Spammy search results, fake reviews, and paid affiliate sites make it nearly impossible to get an honest and relevant product recommendation. Finding the right item to meet your unique needs is tricky. And making the wrong choice based on bad information is a frustrating waste of time and money. We hope to attract billions of users, collectively save them billions and billions of hours on their product searches, and provide a similar amount of value by guiding our users to the right products for themselves. We're solving the problem by combining actual human subject-area experts with machine learning to help everyone — regardless of their expertise — find their perfect product, quickly. To do that, we guide users through a series of questions about what they're looking for. After each answer, we share updated recommendations and encourage answering more questions to further improve our recommendations. Ultimately, we will get more information about a user's specific needs from a few quick multiple-choice questions than Amazon or Google can deduce from a search query and their past browsing data. This will enable us to make better recommendations tailored to each user's unique needs. A Small Team Where You Can Have A Big Impact PerfectRec is a small, early-stage startup where you can have a big impact. Our founding team has experience building successful startups and working at big organizations, like Google, Amazon, Twitch and UC Berkeley. We are growing fast, and looking for people who are excited to build a new product where they can have a big impact. Founder Led, Founder Funded Our CEO Joe Golden bootstrapped his first startup, Collage.com, to ~$100m in revenue and a successful exit in March 2021. He's using some of the proceeds from that sale to launch PerfectRec and give us a long runway of at least 3 years to build a great team and outstanding decision-engine. Working At PerfectRec We are an all-remote company, so we don't care where you live as long as you work well in a fast-paced, collaborative remote environment. PerfectRec is an Equal Opportunity Employer. We are committed to finding the best candidates for every role and giving them the tools and guidance they need to succeed. Our all-remote structure enables us to recruit anywhere in the world, so our talent pool isn't limited to a few big cities, and our asynchronous structure allows our team to work when it's best for them. We celebrate diversity and are committed to creating an inclusive environment for all employees. Learn more about how we work and our differentiating values. What You'll Bring Strong sense of ownership. Ownership is taking responsibility for the outcomes of a task or project. You'll relish these ownership opportunities and ensure that tasks, projects, or the team are making positive forward progress. Clear and concise communication. Building software is a team sport that relies heavily on great communication. You'll be responsible for clear, thoughtful, and concise written and verbal communication. This includes the ability to give and receive feedback with empathy and understanding whether in a code review or a 1:1. Willingness to teach and learn. We're always evolving with new tools and practices. You'll be willing to jump in and learn unfamiliar technologies while also bringing others along with you. Mentorship and helping others learn are important parts of achieving this. Creative problem solving. Creating a decision engine that can make recommendations across wide ranging domains is hard, and the potential data sources are limitless. You'll be able to evaluate and explore existing sets of data, suggest new sources of data, and be able to build models that learn from this data in novel ways. Balance of perfection and pragmatism. Software has a lot of trade-offs and ways to solve problems. You'll be able to recognize and balance the trade-offs between long-term system health and bringing value to customers faster. Your tooling choices will reflect ability to solve the problem the best way and not just the latest and greatest. What You'll Do Create and explore datasets for powering recommendations, working closely with domain experts. Prototype models for making recommendations in new domains. Identify ways to evaluate and compare competing models. Add new capabilities that are shared between models in different categories. Solve technical problems across the stack and contribute to all parts of our code base, including creation of our internal machine learning library. Share your expertise and experience to grow with the team. Collaborate with product, design, and engineers to understand customer needs, design solutions, and prototype, launch, and iterate. Build a product that is genuinely loved by users and respects their time. Relevant Experience We believe that everybody has the ability to learn and grow. So, relevant doesn't mean required or that you need everything on the list (this isn't a Pokédex). If you've used other tools, languages, and frameworks that are similar to what is listed, please apply! We only list specific tools so that you know the tech stack you're walking into. Python or R. Exploratory data analysis and data visualization. Classical machine learning techniques like classification, regression, regularization, and cross-validation. sklearn, Keras (or other deep learning frameworks like Tensorflow and PyTorch). Recommender systems, including learning-to-rank. SQL. Technical writing. Salary & Benefits We believe in offering generous compensation and benefits tailored to our all-remote workplace. We pay well because we want to work with highly motivated people that will help make the company successful. Pay Range and Level of Role $130,000 - $300,000 salary and stock options which vest over 4 years. We are hiring data scientists with different levels of experience. Compensation is based on background and experience. Benefits 100% remote and no cost-of-living pay cuts. We want you to work where you work best and we are not going to ""adjust"" your pay if you move somewhere with a lower cost of living. We pay 100% of your and your dependents' healthcare premium in a high-quality, national PPO plan for US-based employees. For international employees, we will work with you if you're not covered by your national health plan. We will buy the office equipment you need to succeed. Lots of companies are miserly about equipment. We are not going to do that because your time is valuable. 401k with generous matching. Once we have 20 employees, we'll set up a 401k program with generous matching. Generous PTO. We trust everyone to take time off appropriately for themselves. We're pro-regular vacations - not taking regular breaks isn't good for individuals or the team. Once we have 20 employees, we will establish a more formal PTO policy. Worry-free sick days. If you're sick, take the time off to get well. Just let your manager know as soon as practicable. Free products that we're reviewing. We are becoming product experts together, and we will send you cool stuff like monitors and TVs as we add new recommendation lines. (Unfortunately, we probably won't be able to do this for cars.)",data_scientist
aacd8b0ae61eda2f,Machine Learning Engineer,"Remote in New York, NY","About Ledger Investing Ledger Investing is a Y Combinator backed insure-tech startup that is transforming the way insurance risks are financed. Today, Ledger is an online marketplace connecting insurance risk to capital, focusing on securitization. Insurance risk originators are able to source capital more efficiently vs. the traditional value-chain. Capital providers gain access to an asset class that is highly diversified vs. most asset classes. Insurance securitization has quickly grown to be a $100 billion market but is limited in scope due to opacity and complexity. Ledger is expanding this market to $1 trillion by building a seamless data pipeline from the policyholder to the capital markets, enabling transparency, and bringing best-in-class analytics and real-time insights to the table. Our recent $75 million Series B round of investment funding has set us up for exponential growth. We are on our way to disrupting the industry by serving as an unparalleled, advantageous marketplace for virtually all types of insurance risks and capital, including traditional reinsurers, institutional investors, and accredited investors. About the Team: Data scientists at Ledger are critical to the success of the company. Our team specializes in modeling the behavior of casualty insurance risk portfolios. We analyze and predict the performance of every insurance program that seeks capital through us, and our analyses are critical in determining on what terms, if any, our investors are willing to offer capital for each program. In short, our math forms the ground truth that serves as the basis of negotiations for transactions with tens of millions of dollars at stake. About the Position: As our company continues to grow, we are focused on opportunities to use technology to scale efficiently. From a data science perspective, one such core opportunity is providing a seamless infrastructure layer that allows everyone in the organization to easily train, backtest, and deploy statistical models. We heavily rely on Stan for our modeling, which has not gotten as much attention as some other tools in the data science and machine learning communities for this sort of infrastructure. A complete analytical process for a single insurance program may consist of a half a dozen or more independent statistical models. The identity, configuration and method of combination of these models varies considerably from program to program, and we are responsible for providing daily or weekly performance updates on dozens of these programs. Striking the right balance between flexibility and consistency for deploying these analytical processes to production is another key problem. If these problems sound fun and interesting, we'd love to have you on our team. About You: Successful candidates will have all of the following attributes: Strong knowledge of statistics, machine learning, and data science. Extensive experience with Python and its associated ecosystem for machine learning (e.g., NumPy, SciPy, Pandas, Jupyter, etc). Extensive experience with virtualization, cloud environments, cluster computing, and other techniques for efficiently deploying models for large-scale production use. Experience with relational databases and strong ability to write queries in SQL. Familiarity with version control, especially Git/GitHub. Ability to work independently and communicate ideas effectively. The following attributes will help you stand out from the crowd: A track record of building or contributing to open-source projects. Working knowledge of property & casualty insurance, particularly from an actuarial and/or underwriting perspective. Experience with Stan or another open-source tool for estimating Bayesian models via HMC. Your Benefits: Competitive salary, bonus potential, and equity compensation Work from anywhere. We're flexible. Our headquarters is in New York, but this position can be fully remote or hybrid. Uncapped paid time off Paid Holidays 401k Medical, dental, and vision insurance - multiple plans to choose from Company paid Life and AD&D insurance ClassPass - We contribute to your monthly membership offering a large range of providers & services in Fitness and Wellness. Get a massage on us! Up to $5,000 paid by Ledger towards your dream desk setup! Customize what works for you. For US based positions: Ledger Investing is an equal opportunity employer and complies with all applicable federal, state, and local fair employment practices laws. We strictly prohibit and do not tolerate discrimination against employees, applicants, or any other covered persons because of race, color, religion, creed, national origin or ancestry, ethnicity, sex, gender (including gender nonconformity and status as a transgender or transsexual individual), sexual orientation, marital status, age, physical or mental disability, citizenship, past, current or prospective service in the uniformed services, predisposing genetic characteristic, domestic violence victim status, arrest records, or any other characteristic protected under applicable federal, state or local law.",ml_engineer
1f97451d5533a7eb,Business Intelligence Analyst,"Lincoln, NE 68521 (Highlands area)","The Business Intelligence Analyst is responsible for analyzing and reviewing data that is collected in our current and future products and services. Working with our Data Scientist team, the Business Intelligence Analyst would need to be able to take this data and apply to the markets our products are in for us to better serve our customers. This position will require a high degree of attention to detail along with ability to review calculations for quality assurance. The Business Intelligence Analyst must have good communication and organization skills, along with a working knowledge of day to day operations and priorities within their department and the company. Troubleshooting and problem solving issues, as well as working closely with managers and developers, to solve these problems, will be needed. Another responsibility could include creating internal reporting features to streamline information processing and sharing throughout the company. This position requires a high level of expertise with Microsoft Excel, and skills in SQL, Tableau, Microsoft Power BI, and/or R/Python are preferred. Assume other duties as assigned. Job Type: Full-time Pay: $900.00 - $1,300.00 per week Benefits: 401(k) Dental insurance Flexible schedule Flexible spending account Health insurance Life insurance Paid time off Parental leave Referral program Retirement plan Vision insurance Schedule: Monday to Friday Supplemental pay types: Bonus pay Work Location: One location",bi
bf0a780791d0c418,Data Engineer- Remote EST Hours preferred,"Remote in Roanoke, VA+1 location","Job Summary Designs, deploys and supports data acquisition and data integration solutions from source systems to the data warehouse and data marts for business intelligence solutions such as dashboards, scorecards, reports and self-service analytics. Sources data from operational systems with integration and subsequent and secondary transformation. Supports end-user web-based presentation layers and the underlying technology layers including data models, dimensional databases, cubes and security infrastructure. All responsibilities associated with this function are performed in such a way as to support Carilion’s hallmarks of service excellence and quality. Designs Extract, Transform and Load (ETL) solutions in collaboration with Business Analysts to satisfy the reporting and advanced analytic needs of the business, optimized for reuse of data and interoperability of BI solutions. Develops and maintains ETL solutions, database schema and stored procedures in collaboration with the Data Modeler and BI Developer while adhering to technical solution standards and demonstrating flexibility when required. Tests ETL solutions collaborating with team members through unit testing and integration testing. Implements changed and new ETL solutions in collaboration with the Business Analyst and team members. Adheres to Change Management policies and processes to include timely reporting of all pertinent change information, effective discussion of the changes, internal and external communications, contingency planning, support of the change event and post-change reporting. Documents and maintains documentation of ETL solutions including diagrams and flow charts illustrating data flows. Provides tier-two technical support assisting the Business Analyst in resolving end user issues. Demonstrates logical analysis, effective troubleshooting, issue tracking and communication. Coordinates cross-functional teams to resolve complex issues. Provide input to ETL technical and functional design standards. Assists the Business Analyst with the development of training programs and materials to train end-users and mentor and develop team members. Minimum Qualifications Education: Bachelor’s degree in computer science, information systems, health care business or equivalent experience required. Master’s degree preferred. Experience: Minimum: 6+ years of relevant experience required. Minimum: 3-5 years working with enterprise data sources and ETL tools such as IBM DataStage or Informatica. Preferred: Financial and healthcare knowledge. Experience supporting technical service delivery relationships. Experience translating business needs into designs and specifications. Experience managing projects, testing and quality control. Experience with metadata management. Experience with data profiling and data quality analysis. Experience working with a coordinated data management environment (CDME) preferred. Experience facilitating requirements definition meetings/sessions using structured approaches such as Joint Application Development (JAD). Experience with IBM InfoSphere and IBM data models a plus. Proficient with dimensional databases, cubes and columnar data structures. Proficient with Microsoft Office applications such as Office, Project, Visio, SharePoint, Licensure, certification, and/or registration: Maintain application vendor certifications as needed. Preferred certifications: ITIL V3, CBAP, CBIP, CDMP, DGSP, PMP. Other Minimum Qualifications: Strong listening skills. Strong verbal and written communication skills demonstrating proper business use of grammar and punctuation.",data_engineer
00e5dcfc5e1c3ec3,Epic Business Intelligence Developer,South Carolina,"Excited to grow your career? MUSC offers many career opportunities and options for professional growth. If you see a position that fits your experience and skills, we encourage you to apply! Join the team that is Changing What's Possible. Entity Medical University Hospital Authority (MUHA) Worker Type Employee Worker Sub-Type Regular Department CC002262 MUHA | SYS - CDO Operations Pay Rate Type Salary Pay Grade Health-31 Scheduled Weekly Hours 40 Work Shift Job Description Summary This role will have a specific Epic Platform Focus as a Business Intelligence Developer. - The Epic- BID is the primary owner of self‐service reporting and Cogito content. BIDs may oversee reporting build in one or more fundamental areas such as: Inpatient, Outpatient, Revenue Cycle, Pharmacy, Quality, Operations and Access. Job Description This role reports to the Chief Data Officer - This role will have a specific Epic Platform Focus as a Business Intelligence Developer. - The Epic- BID is the primary owner of self‐service reporting and Cogito content. BIDs may oversee reporting build in one or more fundamental areas such as: Inpatient, Outpatient, Revenue Cycle, Pharmacy, Quality, Operations and Access. Additional focus will be on Slicer/Dicer, Kit and Caboodle. A BID’s application alignment might increase or be adjusted according to analytics needs, specifically when specialty application scope is large. Should have strong depth of knowledge about analytics and the Epic tools and features specific to their functional area, as well as knowledge of user workflows. Should complete supplemental application training in addition to the courses required for their Cogito training. This hands-on role ensures that the infrastructure and configuration of specific areas enables reporting, dashboards and machine learning configuration for assigned areas and for development with other BID’s and enablement of Federated Users in their development of reports and use of exploratory analytics. Proficient with Cogito tools and with knowledge transfer to others. Leads matrixed teams of employees and off-shore resources. - Has responsibility for end-to-end design and architecture, which includes but is not limited to Systems Engineering, Networking, Telecommunications, Application Delivery, Cloud, and Storage. Will work with limited supervision across Information Solution health, academic, and research domains to design architectural solutions for short and long-term that provide value for MUSC. Helps set the Infrastructure and technology strategy for MUSC and develops roadmaps, solution paths and designs that help the organization achieve those strategies. Additional Job Description Education: Bachelors Degree or equivalent Work Experience: 8-10 years If you like working with energetic enthusiastic individuals, you will enjoy your career with us! The Medical University of South Carolina is an Equal Opportunity Employer. MUSC does not discriminate on the basis of race, color, religion or belief, age, sex, national origin, gender identity, sexual orientation, disability, protected veteran status, family or parental status, or any other status protected by state laws and/or federal regulations. All qualified applicants are encouraged to apply and will receive consideration for employment based upon applicable qualifications, merit and business need. Medical University of South Carolina participates in the federal E-Verify program to confirm the identity and employment authorization of all newly hired employees. For further information about the E-Verify program, please click here: http://www.uscis.gov/e-verify/employees",bi
4cf94f76e499caa0,Business Analyst,Remote,"Title: Business Analyst Centene Corporation NO H1B/CPT 6 Months Location: REMOTE Mandatory Skills- Hands-on experience with Wire Framing/Mock-ups is required for this role Looking for candidates who have 3+ years of related experience in IT Business Systems Analysis Experience in the Healthcare Industry Experience with creating documentation, data\process analysis, and requirements gathering for the application development Experience with ITSM processes or tools in coordination with other IT processes and disciplines (e.g. software development, operations, infrastructure). Experience with Business Process Modeling tools Expert in Microsoft Applications Strong written, verbal, and interpersonal communication skills. Preferred Skills not Mandatory- Knowledge of OpenText Exstream CCM application, member, provider Enrollment, Claims, Appeals, insurance products and solutions. Education: Bachelor's degree in Computer Science, MIS, related field or equivalent experience. Remarks: Remote IT Business Systems Analyst is needed for a team responsible for designing & developing NextGen solutions for Healthcare Insurance industry. The role requires to Design, build, test and maintain enablers of business processes, including technology and process solutions with a focus on medium to high complexity, multiple large application business processes and/or business relationships Job Type: Contract Schedule: 8 hour shift Monday to Friday Education: Bachelor's (Required) Experience: Business System Analysis: 4 years (Required) Microsoft Application: 3 years (Required) Work Location: Remote",data_analyst
256af3170ebbb19f,"Data Scientist, Fulfillment and Logistics","Plantation, FL","Our Opportunity: Chewy is looking for a Data Scientist for our Fulfillment & Logistics org in Boston, MA, Minneapolis, MN, or Plantation, FL. We are looking for high caliber Data Scientist to join our growing Data Science. You'll bring experience spanning Machine learning, Advanced Statistical Techniques, Data Science, Software Engineering and leadership skills. This role offers a great opportunity for professional growth with the leading online pet retailer in the US. What You'll Do: Work collaboratively with Engineering and Product teams to deliver technologies that improve Chewy’s fulfillment and Logistics operations. Plan, manage and execute on data science projects independently, albeit drawing upon the input and expertise from multiple stakeholders Drive continuous improvements to the assets that are delivered, bringing in best of new advances in the space Understand and manage technical and operational aspects of running machine learning systems at scale. Drive development of data science practices across Chewy teams. Push adoption of emerging and relevant approaches to solve Supply Chain Optimization problems. Establish strong working relationships at all organizational levels across different functional teams. You may work with multiple teams and systems across Fulfillment, Supply Chain, and Business Intelligence. What You'll Need: MS or PhD in field (Computer Science, Mathematics, - Machine Learning, AI, Statistics, or equivalent). 5+ years of experience working in data science or applied machine learning. Deep understanding of regression modeling, forecasting techniques, time series analysis, machine-learning concepts such as supervised and unsupervised learning. Demonstrated experience of translating ambiguous customer requirements into clear problem definitions and delivering them. Track record dealing with complex and ambiguous problems that drive business value. Good programming practices, ability to write readable, fast code. Excellent verbal and written communication skills. Able to explain details of complex concepts to non-expert stakeholders in simple understandable way. Working knowledge of AWS data toolset (Glue, Athena, Sagemaker etc). Experience in hiring and developing junior members. Position may require some travel. Bonus: Experience in a fulfillment or logistics or e-commerce environment. If you have a disability under the Americans with Disabilities Act or similar law, or you require a religious accommodation, and you wish to discuss potential accommodations related to applying for employment at our company, please contact HR@Chewy.com. To access Chewy’s Privacy Policy, which contains information regarding information collected from job applicants and how we use it If you have a disability under the Americans with Disabilities Act or similar law, and you need an accommodation during the application process or to perform these job requirements, or if you need a religious accommodation, please contact CAAR@chewy.com. If you have a question regarding your application, please contact HR@chewy.com. Chewy is committed to equal opportunity. We value and embrace diversity and inclusion of all Team Members. To access Chewy’s Privacy Policy, which contains information regarding information collected from job applicants and how we use it",data_scientist
e7f38eb37d8cddb8,Jr. Data Scientist,Remote,"Responsibilities : - Coordinate with different teams to implement models and monitor outcomes. Develop processes and tools to monitor and analyze model performance and data accuracy. Collaborate with stakeholders throughout the organization to discover ways to use corporate data to create business solutions. Mine and analyze data from company databases to promote optimization and enhancement of product development, marketing tactics, and business strategies. Examine the efficacy and precision of new data sources and data collection procedures. To apply to data sets, create unique data models and algorithms. Increase and improve customer experiences, revenue creation, ad targeting, and other company results through predictive modeling. Benefits : - Pre job Training with Experienced Trainers. Assignments & Case Studies provided during training. Mock sessions before interviews. Multiple interview rounds with different clients. Training completing certificates. Job Types: Full-time, Part-time Pay: $56,951.30 - $119,187.11 per year Benefits: 401(k) Dental insurance Health insurance Paid time off Schedule: 4 hour shift 8 hour shift Work Location: Remote",data_scientist
18bbf71fccb98f49,Senior Data Engineer,Remote,"Responsibilities: Work alongside and support a talented team of data engineers. Architect, build and maintain scalable automated data pipelines ground up. Be an expert of stitching and calibrating data across various data sources. Work with Salesforce’s data ingestion, data platform and product teams to understand and validate instrumentation and data flow. Develop data set processes for data modeling, mining and production. Integrate new data management technologies and software engineering tools into existing structures Support regular ad-hoc data querying and analysis to better understand customer behaviors. Understand, monitor, QA, translate, collaborate with business teams to ensure ongoing data quality. Desired Experience/Skills: 5+ years of experience designing, implementing and maintaining relational / data warehousing environments (custom or structured ETL, preferably working with large data environments) Experience with developing robust and tested Python applications to support the data warehouse Experience working with Linux and debugging performance issues. Experience with the Salesforce Platform is a big plus. Strong background in Data Warehousing concepts and schema design Experience implementing and managing Python open source data tooling such as Airflow, DBT, SQLAlchemy, pandas, Jupyter History of designing, building and launching extremely efficient & reliable data pipelines to move data (both large and small amounts) throughout a Data Warehouse. Strong experience working with RDBMS & MPP databases (Redshift, PostgreSQL, Snowflake), with ability to optimize queries for high volume environments. Some experience in data streaming with Kafka, Kinesis would be a big plus. Job Type: Contract Pay: $80.00 - $85.00 per hour Schedule: 8 hour shift Monday to Friday Experience: IT: 10 years (Required) SQL: 6 years (Required) Python: 4 years (Required) Data modeling: 4 years (Required) Work Location: Remote",data_engineer
